FILIAL,UF_FILIAL,PRODUTO,DESCRICAO,ARMAZEM,QUANTIDADE
110104,FOR,PG25LA222EE00,25 LV ALUNO EF1 2O ANO 2O BI ELO,01,90.0
110102,JDI,PG25LA222FL00,25 LV ALUNO EF1 2O ANO 2O BI FILOMENA,01,19.0
110102,JDI,PG25LA222GA00,25 LV ALUNO EF1 2O ANO 2O BI GABARITO MG,01,98.0
110102,JDI,PG25LA222GR00,25 LV ALUNO EF1 2O ANO 2O BI GABARITO RS,01,15.0
110102,JDI,PG25LA222MA00,25 LV ALUNO EF1 2O ANO 2O BI MACK,01,8.0
110102,JDI,PG25LA222MJ00,25 LV ALUNO EF1 2O ANO 2O BI MAXX JUNIOR,01,37.0
110104,FOR,PG25LA222PT00,25 LV ALUNO EF1 2O ANO 2O BI PET CURSOS,01,5.0
110104,FOR,PG25LA222RA00,25 LV ALUNO EF1 2O ANO 2O BI REDE AGNUS,01,36.0
110104,FOR,PG25LA222RAM0,25 LV ALUNO EF1 2O ANO 2O BI REDE AGNUS MATEMATICA,01,36.0
110104,FOR,PG25LA222RAP0,25 LV ALUNO EF1 2O ANO 2O BI REDE AGNUS PORTUGUES,01,36.0
110104,FOR,PG25LA222RO00,25 LV ALUNO EF1 2O ANO 2O BI ROSALVO,01,6.0
110102,JDI,PG25LA222SA00,25 LV ALUNO EF1 2O ANO 2O BI SANTO ANJO,01,60.0
110102,JDI,PG25LA222SD00,25 LV ALUNO EF1 2O ANO 2O BI SAE,01,934.0
110104,FOR,PG25LA222SD00,25 LV ALUNO EF1 2O ANO 2O BI SAE,01,992.0
110104,FOR,PG25LA222SE00,25 LV ALUNO EF1 2O ANO 2O BI SECULO,01,139.0
110102,JDI,PG25LA222TA00,25 LV ALUNO EF1 2O ANO 2O BI TAMANDARE,01,67.0
110102,JDI,PG25LA222ZS00,25 LV ALUNO EF1 2O ANO 2O BI FATO,01,7.0
110102,JDI,PG25LA222ZU00,25 LV ALUNO EF1 2O ANO 2O BI CELLULA MATER,01,9.0
110102,JDI,PG25LA225DBA0,25 LV ALUNO EF1 2O ANO VOL 1 DB ARTE,01,290.0
110104,FOR,PG25LA225DBA0,25 LV ALUNO EF1 2O ANO VOL 1 DB ARTE,01,131.0
110102,JDI,PG25LA225DBW0,25 LV ALUNO EF1 2O ANO VOL 1 DB FILOSOFIA,01,290.0
110104,FOR,PG25LA225DBW0,25 LV ALUNO EF1 2O ANO VOL 1 DB FILOSOFIA,01,131.0
110102,JDI,PG25LA225SDA0,25 LV ALUNO EF1 2O ANO VOL 1 SAE ARTE,01,778.0
110104,FOR,PG25LA225SDA0,25 LV ALUNO EF1 2O ANO VOL 1 SAE ARTE,01,178.0
110102,JDI,PG25LA225SDW0,25 LV ALUNO EF1 2O ANO VOL 1 SAE FILOSOFIA,01,880.0
110104,FOR,PG25LA225SDW0,25 LV ALUNO EF1 2O ANO VOL 1 SAE FILOSOFIA,01,177.0
110102,JDI,PG25LA231CM00,25 LV ALUNO EF1 3O ANO 1O BI CAMILA MOREIRA,01,27.0
110102,JDI,PG25LA231DB00,25 LV ALUNO EF1 3O ANO 1O BI DB,01,262.0
110104,FOR,PG25LA231DB00,25 LV ALUNO EF1 3O ANO 1O BI DB,01,171.0
110104,FOR,PG25LA231DL00,25 LV ALUNO EF1 3O ANO 1O BI DOM BOSCO BALSA,01,4.0
110104,FOR,PG25LA231EE00,25 LV ALUNO EF1 3O ANO 1O BI ELO,01,10.0
110102,JDI,PG25LA231FL00,25 LV ALUNO EF1 3O ANO 1O BI FILOMENA,01,10.0
110102,JDI,PG25LA231GA00,25 LV ALUNO EF1 3O ANO 1O BI GABARITO MG,01,46.0
110102,JDI,PG25LA231GR00,25 LV ALUNO EF1 3O ANO 1O BI GABARITO RS,01,15.0
110102,JDI,PG25LA231MA00,25 LV ALUNO EF1 3O ANO 1O BI MACK,01,8.0
110102,JDI,PG25LA231MJ00,25 LV ALUNO EF1 3O ANO 1O BI MAXX JUNIOR,01,37.0
110104,FOR,PG25LA231PT00,25 LV ALUNO EF1 3O ANO 1O BI PET CURSOS,01,4.0
110104,FOR,PG25LA231RA00,25 LV ALUNO EF1 3O ANO 1O BI REDE AGNUS,01,15.0
110104,FOR,PG25LA231RAM0,25 LV ALUNO EF1 3O ANO 1O BI REDE AGNUS MATEMATICA,01,10.0
110104,FOR,PG25LA231RAP0,25 LV ALUNO EF1 3O ANO 1O BI REDE AGNUS PORTUGUES,01,10.0
110104,FOR,PG25LA231RO00,25 LV ALUNO EF1 3O ANO 1O BI ROSALVO,01,1.0
110102,JDI,PG25LA231RV00,25 LV ALUNO EF1 3O ANO 1O BI REDE VIVO,01,178.0
110102,JDI,PG25LA231SA00,25 LV ALUNO EF1 3O ANO 1O BI SANTO ANJO,01,40.0
110102,JDI,PG25LA231SD00,25 LV ALUNO EF1 3O ANO 1O BI SAE,01,797.0
110104,FOR,PG25LA231SD00,25 LV ALUNO EF1 3O ANO 1O BI SAE,01,541.0
110102,JDI,PG25LA231SD0A,25 LV ALUNO EF1 3O ANO 1O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA231SE00,25 LV ALUNO EF1 3O ANO 1O BI SECULO,01,38.0
110104,FOR,PG25LA231ST00,25 LV ALUNO EF1 3O ANO 1O BI STATUS,01,27.0
110102,JDI,PG25LA231TA00,25 LV ALUNO EF1 3O ANO 1O BI TAMANDARE,01,80.0
110102,JDI,PG25LA231ZA00,25 LV ALUNO EF1 3O ANO 1O BI MELLO DANTE,01,42.0
110102,JDI,PG25LA231ZS00,25 LV ALUNO EF1 3O ANO 1O BI FATO,01,3.0
110102,JDI,PG25LA231ZU00,25 LV ALUNO EF1 3O ANO 1O BI CELLULA MATER,01,2.0
110102,JDI,PG25LA232CM00,25 LV ALUNO EF1 3O ANO 2O BI CAMILA MOREIRA,01,63.0
110102,JDI,PG25LA232DB00,25 LV ALUNO EF1 3O ANO 2O BI DB,01,394.0
110104,FOR,PG25LA232DB00,25 LV ALUNO EF1 3O ANO 2O BI DB,01,182.0
110104,FOR,PG25LA232DL00,25 LV ALUNO EF1 3O ANO 2O BI DOM BOSCO BALSA,01,6.0
110104,FOR,PG25LA232EE00,25 LV ALUNO EF1 3O ANO 2O BI ELO,01,126.0
110102,JDI,PG25LA232FL00,25 LV ALUNO EF1 3O ANO 2O BI FILOMENA,01,17.0
110102,JDI,PG25LA232GA00,25 LV ALUNO EF1 3O ANO 2O BI GABARITO MG,01,122.0
110102,JDI,PG25LA232GR00,25 LV ALUNO EF1 3O ANO 2O BI GABARITO RS,01,10.0
110102,JDI,PG25LA232MA00,25 LV ALUNO EF1 3O ANO 2O BI MACK,01,9.0
110102,JDI,PG25LA232MJ00,25 LV ALUNO EF1 3O ANO 2O BI MAXX JUNIOR,01,35.0
110104,FOR,PG25LA232PT00,25 LV ALUNO EF1 3O ANO 2O BI PET CURSOS,01,5.0
110104,FOR,PG25LA232RA00,25 LV ALUNO EF1 3O ANO 2O BI REDE AGNUS,01,17.0
110104,FOR,PG25LA232RAM0,25 LV ALUNO EF1 3O ANO 2O BI REDE AGNUS MATEMATICA,01,17.0
110104,FOR,PG25LA232RAP0,25 LV ALUNO EF1 3O ANO 2O BI REDE AGNUS PORTUGUES,01,17.0
110104,FOR,PG25LA232RO00,25 LV ALUNO EF1 3O ANO 2O BI ROSALVO,01,6.0
110102,JDI,PG25LA232SA00,25 LV ALUNO EF1 3O ANO 2O BI SANTO ANJO,01,22.0
110102,JDI,PG25LA232SD00,25 LV ALUNO EF1 3O ANO 2O BI SAE,01,816.0
110104,FOR,PG25LA232SD00,25 LV ALUNO EF1 3O ANO 2O BI SAE,01,1446.0
110102,JDI,PG25LA232SD0A,25 LV ALUNO EF1 3O ANO 2O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA232SE00,25 LV ALUNO EF1 3O ANO 2O BI SECULO,01,117.0
110102,JDI,PG25LA232TA00,25 LV ALUNO EF1 3O ANO 2O BI TAMANDARE,01,60.0
110102,JDI,PG25LA232ZS00,25 LV ALUNO EF1 3O ANO 2O BI FATO,01,6.0
110102,JDI,PG25LA232ZU00,25 LV ALUNO EF1 3O ANO 2O BI CELLULA MATER,01,2.0
110102,JDI,PG25LA235DBA0,25 LV ALUNO EF1 3O ANO ANUAL DB ARTE,01,260.0
110104,FOR,PG25LA235DBA0,25 LV ALUNO EF1 3O ANO ANUAL DB ARTE,01,169.0
110102,JDI,PG25LA235DBW0,25 LV ALUNO EF1 3O ANO ANUAL DB FILOSOFIA,01,260.0
110104,FOR,PG25LA235DBW0,25 LV ALUNO EF1 3O ANO ANUAL DB FILOSOFIA,01,169.0
110102,JDI,PG25LA235SDA0,25 LV ALUNO EF1 3O ANO ANUAL SAE ARTE,01,1317.0
110104,FOR,PG25LA235SDA0,25 LV ALUNO EF1 3O ANO ANUAL SAE ARTE,01,611.0
110102,JDI,PG25LA235SDAA,25 LV ALUNO EF1 3O ANO VOL 1 SAE AMPLIADO ARTE,01,1.0
110102,JDI,PG25LA235SDW0,25 LV ALUNO EF1 3O ANO ANUAL SAE FILOSOFIA,01,1409.0
110104,FOR,PG25LA235SDW0,25 LV ALUNO EF1 3O ANO ANUAL SAE FILOSOFIA,01,610.0
110102,JDI,PG25LA235SDWA,25 LV ALUNO EF1 3O ANO VOL 1 SAE AMPLIADO FILOSOFI,01,1.0
110102,JDI,PG25LA241DB00,25 LV ALUNO EF1 4O ANO 1O BI DB,01,388.0
110104,FOR,PG25LA241DB00,25 LV ALUNO EF1 4O ANO 1O BI DB,01,162.0
110104,FOR,PG25LA241DL00,25 LV ALUNO EF1 4O ANO 1O BI DOM BOSCO BALSA,01,2.0
110104,FOR,PG25LA241EE00,25 LV ALUNO EF1 4O ANO 1O BI ELO,01,6.0
110102,JDI,PG25LA241FL00,25 LV ALUNO EF1 4O ANO 1O BI FILOMENA,01,9.0
110102,JDI,PG25LA241GA00,25 LV ALUNO EF1 4O ANO 1O BI GABARITO MG,01,72.0
110102,JDI,PG25LA241GR00,25 LV ALUNO EF1 4O ANO 1O BI GABARITO RS,01,10.0
110102,JDI,PG25LA241MA00,25 LV ALUNO EF1 4O ANO 1O BI MACK,01,4.0
110102,JDI,PG25LA241MJ00,25 LV ALUNO EF1 4O ANO 1O BI MAXX JUNIOR,01,38.0
110104,FOR,PG25LA241PT00,25 LV ALUNO EF1 4O ANO 1O BI PET CURSOS,01,3.0
110104,FOR,PG25LA241RA00,25 LV ALUNO EF1 4O ANO 1O BI REDE AGNUS,01,15.0
110104,FOR,PG25LA241RAM0,25 LV ALUNO EF1 4O ANO 1O BI REDE AGNUS MATEMATICA,01,15.0
110104,FOR,PG25LA241RAP0,25 LV ALUNO EF1 4O ANO 1O BI REDE AGNUS PORTUGUES,01,15.0
110104,FOR,PG25LA241RO00,25 LV ALUNO EF1 4O ANO 1O BI ROSALVO,01,27.0
110102,JDI,PG25LA241SA00,25 LV ALUNO EF1 4O ANO 1O BI SANTO ANJO,01,7.0
110102,JDI,PG25LA241SD00,25 LV ALUNO EF1 4O ANO 1O BI SAE,01,159.0
110104,FOR,PG25LA241SD00,25 LV ALUNO EF1 4O ANO 1O BI SAE,01,149.0
110104,FOR,PG25LA241SE00,25 LV ALUNO EF1 4O ANO 1O BI SECULO,01,28.0
110104,FOR,PG25LA241ST00,25 LV ALUNO EF1 4O ANO 1O BI STATUS,01,24.0
110102,JDI,PG25LA241TA00,25 LV ALUNO EF1 4O ANO 1O BI TAMANDARE,01,324.0
110102,JDI,PG25LA241ZA00,25 LV ALUNO EF1 4O ANO 1O BI MELLO DANTE,01,32.0
110102,JDI,PG25LA241ZS00,25 LV ALUNO EF1 4O ANO 1O BI FATO,01,8.0
110102,JDI,PG25LA241ZU00,25 LV ALUNO EF1 4O ANO 1O BI CELLULA MATER,01,1.0
110102,JDI,PG25LA242DB00,25 LV ALUNO EF1 4O ANO 2O BI DB,01,288.0
110104,FOR,PG25LA242DB00,25 LV ALUNO EF1 4O ANO 2O BI DB,01,225.0
110104,FOR,PG25LA242DL00,25 LV ALUNO EF1 4O ANO 2O BI DOM BOSCO BALSA,01,12.0
110104,FOR,PG25LA242EE00,25 LV ALUNO EF1 4O ANO 2O BI ELO,01,63.0
110102,JDI,PG25LA242FL00,25 LV ALUNO EF1 4O ANO 2O BI FILOMENA,01,4.0
110102,JDI,PG25LA242GA00,25 LV ALUNO EF1 4O ANO 2O BI GABARITO MG,01,160.0
110102,JDI,PG25LA242GR00,25 LV ALUNO EF1 4O ANO 2O BI GABARITO RS,01,11.0
110102,JDI,PG25LA242MA00,25 LV ALUNO EF1 4O ANO 2O BI MACK,01,9.0
110102,JDI,PG25LA242MJ00,25 LV ALUNO EF1 4O ANO 2O BI MAXX JUNIOR,01,37.0
110104,FOR,PG25LA242PT00,25 LV ALUNO EF1 4O ANO 2O BI PET CURSOS,01,1.0
110104,FOR,PG25LA242RA00,25 LV ALUNO EF1 4O ANO 2O BI REDE AGNUS,01,17.0
110104,FOR,PG25LA242RAM0,25 LV ALUNO EF1 4O ANO 2O BI REDE AGNUS MATEMATICA,01,16.0
110104,FOR,PG25LA242RAP0,25 LV ALUNO EF1 4O ANO 2O BI REDE AGNUS PORTUGUES,01,17.0
110104,FOR,PG25LA242RO00,25 LV ALUNO EF1 4O ANO 2O BI ROSALVO,01,7.0
110102,JDI,PG25LA242SA00,25 LV ALUNO EF1 4O ANO 2O BI SANTO ANJO,01,8.0
110102,JDI,PG25LA242SD00,25 LV ALUNO EF1 4O ANO 2O BI SAE,01,715.0
110104,FOR,PG25LA242SD00,25 LV ALUNO EF1 4O ANO 2O BI SAE,01,1295.0
110102,JDI,PG25LA242SD0A,25 LV ALUNO EF1 4O ANO 2O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA242SD0A,25 LV ALUNO EF1 4O ANO 2O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA242SE00,25 LV ALUNO EF1 4O ANO 2O BI SECULO,01,139.0
110102,JDI,PG25LA242ZS00,25 LV ALUNO EF1 4O ANO 2O BI FATO,01,8.0
110102,JDI,PG25LA242ZU00,25 LV ALUNO EF1 4O ANO 2O BI CELLULA MATER,01,2.0
110102,JDI,PG25LA245DBA0,25 LV ALUNO EF1 4O ANO ANUAL DB ARTE,01,383.0
110104,FOR,PG25LA245DBA0,25 LV ALUNO EF1 4O ANO ANUAL DB ARTE,01,160.0
110102,JDI,PG25LA245DBW0,25 LV ALUNO EF1 4O ANO ANUAL DB FILOSOFIA,01,385.0
110104,FOR,PG25LA245DBW0,25 LV ALUNO EF1 4O ANO ANUAL DB FILOSOFIA,01,161.0
110102,JDI,PG25LA245SDA0,25 LV ALUNO EF1 4O ANO ANUAL SAE ARTE,01,735.0
110104,FOR,PG25LA245SDA0,25 LV ALUNO EF1 4O ANO ANUAL SAE ARTE,01,195.0
110102,JDI,PG25LA245SDEA,25 LV ALUNO EF1 4O ANO ANUAL SAE ESPANHOL AMPLIADO,01,1.0
110102,JDI,PG25LA245SDIA,25 LV ALUNO EF1 4O ANO ANUAL SAE INGLES AMPLIADO,01,1.0
110102,JDI,PG25LA245SDW0,25 LV ALUNO EF1 4O ANO ANUAL SAE FILOSOFIA,01,825.0
110104,FOR,PG25LA245SDW0,25 LV ALUNO EF1 4O ANO ANUAL SAE FILOSOFIA,01,194.0
110102,JDI,PG25LA251CM00,25 LV ALUNO EF1 5O ANO 1O BI CAMILA MOREIRA,01,3.0
110102,JDI,PG25LA251DB00,25 LV ALUNO EF1 5O ANO 1O BI DB,01,308.0
110104,FOR,PG25LA251DB00,25 LV ALUNO EF1 5O ANO 1O BI DB,01,101.0
110104,FOR,PG25LA251DL00,25 LV ALUNO EF1 5O ANO 1O BI DOM BOSCO BALSA,01,6.0
110104,FOR,PG25LA251EE00,25 LV ALUNO EF1 5O ANO 1O BI ELO,01,5.0
110102,JDI,PG25LA251FL00,25 LV ALUNO EF1 5O ANO 1O BI FILOMENA,01,5.0
110102,JDI,PG25LA251GA00,25 LV ALUNO EF1 5O ANO 1O BI GABARITO MG,01,11.0
110102,JDI,PG25LA251GR00,25 LV ALUNO EF1 5O ANO 1O BI GABARITO RS,01,4.0
110102,JDI,PG25LA251MA00,25 LV ALUNO EF1 5O ANO 1O BI MACK,01,1.0
110104,FOR,PG25LA251PT00,25 LV ALUNO EF1 5O ANO 1O BI PET CURSOS,01,4.0
110104,FOR,PG25LA251RA00,25 LV ALUNO EF1 5O ANO 1O BI REDE AGNUS,01,7.0
110104,FOR,PG25LA251RAM0,25 LV ALUNO EF1 5O ANO 1O BI REDE AGNUS MATEMATICA,01,4.0
110104,FOR,PG25LA251RAP0,25 LV ALUNO EF1 5O ANO 1O BI REDE AGNUS PORTUGUES,01,4.0
110104,FOR,PG25LA251RO00,25 LV ALUNO EF1 5O ANO 1O BI ROSALVO,01,4.0
110102,JDI,PG25LA251SA00,25 LV ALUNO EF1 5O ANO 1O BI SANTO ANJO,01,7.0
110102,JDI,PG25LA251SD00,25 LV ALUNO EF1 5O ANO 1O BI SAE,01,33.0
110104,FOR,PG25LA251SD00,25 LV ALUNO EF1 5O ANO 1O BI SAE,01,91.0
110104,FOR,PG25LA251SD0A,25 LV ALUNO EF1 5O ANO 1O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA251SE00,25 LV ALUNO EF1 5O ANO 1O BI SECULO,01,20.0
110104,FOR,PG25LA251ST00,25 LV ALUNO EF1 5O ANO 1O BI STATUS,01,18.0
110102,JDI,PG25LA251ZS00,25 LV ALUNO EF1 5O ANO 1O BI FATO,01,7.0
110102,JDI,PG25LA251ZU00,25 LV ALUNO EF1 5O ANO 1O BI CELLULA MATER,01,8.0
110102,JDI,PG25LA252DB00,25 LV ALUNO EF1 5O ANO 2O BI DB,01,135.0
110104,FOR,PG25LA252DB00,25 LV ALUNO EF1 5O ANO 2O BI DB,01,178.0
110104,FOR,PG25LA252DL00,25 LV ALUNO EF1 5O ANO 2O BI DOM BOSCO BALSA,01,11.0
110104,FOR,PG25LA252EE00,25 LV ALUNO EF1 5O ANO 2O BI ELO,01,43.0
110102,JDI,PG25LA252FL00,25 LV ALUNO EF1 5O ANO 2O BI FILOMENA,01,2.0
110102,JDI,PG25LA252GA00,25 LV ALUNO EF1 5O ANO 2O BI GABARITO MG,01,136.0
110102,JDI,PG25LA252GR00,25 LV ALUNO EF1 5O ANO 2O BI GABARITO RS,01,1.0
110102,JDI,PG25LA252MA00,25 LV ALUNO EF1 5O ANO 2O BI MACK,01,7.0
110102,JDI,PG25LA252MJ00,25 LV ALUNO EF1 5O ANO 2O BI MAXX JUNIOR,01,31.0
110104,FOR,PG25LA252PT00,25 LV ALUNO EF1 5O ANO 2O BI PET CURSOS,01,6.0
110104,FOR,PG25LA252RA00,25 LV ALUNO EF1 5O ANO 2O BI REDE AGNUS,01,16.0
110104,FOR,PG25LA252RAM0,25 LV ALUNO EF1 5O ANO 2O BI REDE AGNUS MATEMATICA,01,16.0
110104,FOR,PG25LA252RAP0,25 LV ALUNO EF1 5O ANO 2O BI REDE AGNUS PORTUGUES,01,16.0
110104,FOR,PG25LA252RO00,25 LV ALUNO EF1 5O ANO 2O BI ROSALVO,01,2.0
110102,JDI,PG25LA252SA00,25 LV ALUNO EF1 5O ANO 2O BI SANTO ANJO,01,3.0
110102,JDI,PG25LA252SD00,25 LV ALUNO EF1 5O ANO 2O BI SAE,01,1002.0
110104,FOR,PG25LA252SD00,25 LV ALUNO EF1 5O ANO 2O BI SAE,01,1835.0
110104,FOR,PG25LA252SD0A,25 LV ALUNO EF1 5O ANO 2O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA252SE00,25 LV ALUNO EF1 5O ANO 2O BI SECULO,01,139.0
110102,JDI,PG25LA252ZS00,25 LV ALUNO EF1 5O ANO 2O BI FATO,01,6.0
110102,JDI,PG25LA252ZU00,25 LV ALUNO EF1 5O ANO 2O BI CELLULA MATER,01,1.0
110102,JDI,PG25LA255DBA0,25 LV ALUNO EF1 5O ANO ANUAL DB ARTE,01,308.0
110104,FOR,PG25LA255DBA0,25 LV ALUNO EF1 5O ANO ANUAL DB ARTE,01,100.0
110102,JDI,PG25LA255DBW0,25 LV ALUNO EF1 5O ANO ANUAL DB FILOSOFIA,01,308.0
110104,FOR,PG25LA255DBW0,25 LV ALUNO EF1 5O ANO ANUAL DB FILOSOFIA,01,101.0
110102,JDI,PG25LA255SDA0,25 LV ALUNO EF1 5O ANO ANUAL SAE ARTE,01,162.0
110104,FOR,PG25LA255SDA0,25 LV ALUNO EF1 5O ANO ANUAL SAE ARTE,01,110.0
110104,FOR,PG25LA255SDAA,25 LV ALUNO EF1 5O ANO VOL 1 SAE AMPLIADO ARTE,01,1.0
110102,JDI,PG25LA255SDW0,25 LV ALUNO EF1 5O ANO ANUAL SAE FILOSOFIA,01,277.0
110104,FOR,PG25LA255SDW0,25 LV ALUNO EF1 5O ANO ANUAL SAE FILOSOFIA,01,90.0
110104,FOR,PG25LA255SDWA,25 LV ALUNO EF1 5O ANO VOL 1 SAE AMPLIADO FILOSOFI,01,1.0
110102,JDI,PG25LA261CR00,24 LV ALUNO EF2 6O ANO 1O BI REFERENCIAL,01,21.0
110102,JDI,PG25LA261DB00,25 LV ALUNO EF2 6O ANO 1O BI DB,01,345.0
110104,FOR,PG25LA261DB00,25 LV ALUNO EF2 6O ANO 1O BI DB,01,241.0
110104,FOR,PG25LA261DL00,25 LV ALUNO EF2 6O ANO 1O BI DOM BOSCO BALSA,01,7.0
110104,FOR,PG25LA261EE00,25 LV ALUNO EF2 6O ANO 1O BI ELO,01,9.0
110102,JDI,PG25LA261FL00,25 LV ALUNO EF2 6O ANO 1O BI FILOMENA,01,32.0
110102,JDI,PG25LA261GA00,25 LV ALUNO EF2 6O ANO 1O BI GABARITO MG,01,108.0
110102,JDI,PG25LA261GR00,25 LV ALUNO EF2 6O ANO 1O BI GABARITO RS,01,13.0
110102,JDI,PG25LA261MA00,25 LV ALUNO EF2 6O ANO 1O BI MACK,01,18.0
110104,FOR,PG25LA261PT00,25 LV ALUNO EF2 6O ANO 1O BI PET CURSOS,01,7.0
110104,FOR,PG25LA261RO00,25 LV ALUNO EF2 6O ANO 1O BI ROSALVO,01,17.0
110102,JDI,PG25LA261RV00,25 LV ALUNO EF2 6O ANO 1O BI REDE VIVO,01,182.0
110102,JDI,PG25LA261SA00,25 LV ALUNO EF2 6O ANO 1O BI SANTO ANJO,01,28.0
110102,JDI,PG25LA261SAMC,25 LV ALUNO EF2 6O ANO 1O BI SANTO ANJO MATEMATICA,01,28.0
110102,JDI,PG25LA261SD00,25 LV ALUNO EF2 6O ANO 1O BI SAE,01,65.0
110104,FOR,PG25LA261SD00,25 LV ALUNO EF2 6O ANO 1O BI SAE,01,125.0
110102,JDI,PG25LA261SD0A,25 LV ALUNO EF2 6O ANO 1O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA261SD0A,25 LV ALUNO EF2 6O ANO 1O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA261SE00,25 LV ALUNO EF2 6O ANO 1O BI SECULO,01,30.0
110104,FOR,PG25LA261ST00,25 LV ALUNO EF2 6O ANO 1O BI STATUS,01,31.0
110102,JDI,PG25LA261TA00,25 LV ALUNO EF2 6O ANO 1O BI TAMANDARE,01,39.0
110102,JDI,PG25LA261ZA00,25 LV ALUNO EF2 6O ANO 1O BI MELLO DANTE,01,58.0
110102,JDI,PG25LA261ZU00,25 LV ALUNO EF2 6O ANO 1O BI CELLULA MATER,01,9.0
110102,JDI,PG25LA262CR00,24 LV ALUNO EF2 6O ANO 2O BI REFERENCIAL,01,4.0
110102,JDI,PG25LA262DB00,25 LV ALUNO EF2 6O ANO 2O BI DB,01,111.0
110104,FOR,PG25LA262DB00,25 LV ALUNO EF2 6O ANO 2O BI DB,01,266.0
110104,FOR,PG25LA262DL00,25 LV ALUNO EF2 6O ANO 2O BI DOM BOSCO BALSA,01,15.0
110104,FOR,PG25LA262EE00,25 LV ALUNO EF2 6O ANO 2O BI ELO,01,15.0
110102,JDI,PG25LA262FL00,25 LV ALUNO EF2 6O ANO 2O BI FILOMENA,01,6.0
110102,JDI,PG25LA262GA00,25 LV ALUNO EF2 6O ANO 2O BI GABARITO MG,01,32.0
110102,JDI,PG25LA262GR00,25 LV ALUNO EF2 6O ANO 2O BI GABARITO RS,01,13.0
110102,JDI,PG25LA262MA00,25 LV ALUNO EF2 6O ANO 2O BI MACK,01,23.0
110104,FOR,PG25LA262PT00,25 LV ALUNO EF2 6O ANO 2O BI PET CURSOS,01,5.0
110104,FOR,PG25LA262RO00,25 LV ALUNO EF2 6O ANO 2O BI ROSALVO,01,20.0
110102,JDI,PG25LA262SA00,25 LV ALUNO EF2 6O ANO 2O BI SANTO ANJO,01,30.0
110102,JDI,PG25LA262SAMC,25 LV ALUNO EF2 6O ANO 2O BI SANTO ANJO MATEMATICA,01,30.0
110102,JDI,PG25LA262SD00,25 LV ALUNO EF2 6O ANO 2O BI SAE,01,352.0
110104,FOR,PG25LA262SD00,25 LV ALUNO EF2 6O ANO 2O BI SAE,01,506.0
110104,FOR,PG25LA262SD0A,25 LV ALUNO EF2 6O ANO 2O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA262SE00,25 LV ALUNO EF2 6O ANO 2O BI SECULO,01,139.0
110102,JDI,PG25LA262TA00,25 LV ALUNO EF2 6O ANO 2O BI TAMANDARE,01,48.0
110102,JDI,PG25LA262ZU00,25 LV ALUNO EF2 6O ANO 2O BI CELLULA MATER,01,8.0
110102,JDI,PG25LA265DBA0,25 LV ALUNO EF2 6O ANO VOL 1 DB ARTE,01,341.0
110104,FOR,PG25LA265DBA0,25 LV ALUNO EF2 6O ANO VOL 1 DB ARTE,01,241.0
110102,JDI,PG25LA265DBI0,25 LV ALUNO EF2 6O ANO VOL 1 DB INGLES,01,388.0
110104,FOR,PG25LA265DBI0,25 LV ALUNO EF2 6O ANO VOL 1 DB INGLES,01,234.0
110102,JDI,PG25LA265DBW0,25 LV ALUNO EF2 6O ANO VOL 1 DB FILOSOFIA,01,341.0
110104,FOR,PG25LA265DBW0,25 LV ALUNO EF2 6O ANO VOL 1 DB FILOSOFIA,01,241.0
110102,JDI,PG25LA265SDA0,25 LV ALUNO EF2 6O ANO VOL 1 SAE ARTE,01,618.0
110104,FOR,PG25LA265SDA0,25 LV ALUNO EF2 6O ANO VOL 1 SAE ARTE,01,186.0
110102,JDI,PG25LA265SDAA,25 LV ALUNO EF1 6O ANO VOL 1 SAE AMPLIADO ARTE,01,1.0
110104,FOR,PG25LA265SDAA,25 LV ALUNO EF1 6O ANO VOL 1 SAE AMPLIADO ARTE,01,1.0
110102,JDI,PG25LA265SDI0,25 LV ALUNO EF2 6O ANO VOL 1 SAE INGLES,01,895.0
110104,FOR,PG25LA265SDI0,25 LV ALUNO EF2 6O ANO VOL 1 SAE INGLES,01,976.0
110102,JDI,PG25LA265SDIA,25 LV ALUNO EF2 6O ANO VOL 1 SAE AMPLIADO INGLES,01,1.0
110102,JDI,PG25LA265SDW0,25 LV ALUNO EF2 6O ANO VOL 1 SAE FILOSOFIA,01,765.0
110104,FOR,PG25LA265SDW0,25 LV ALUNO EF2 6O ANO VOL 1 SAE FILOSOFIA,01,189.0
110102,JDI,PG25LA265SDWA,25 LV ALUNO EF1 6O ANO VOL 1 SAE AMPLIADO FILOSOFI,01,1.0
110104,FOR,PG25LA265SDWA,25 LV ALUNO EF1 6O ANO VOL 1 SAE AMPLIADO FILOSOFI,01,1.0
110102,JDI,PG25LA266SDEA,25 LV ALUNO EF2 6O ANO SAE ESPANHOL AMP VOL 1,01,1.0
